order_id,customer_id,postal_code,product_id,sales,quantity,discount,profit,category,subcategory,product_name,order_date,ship_date,ship_mode,customer_name,segment,country,city,state,region,profit_margin
CA-2020-106068,RB-19330,78745,OFF-BI-10000962,$9.76,3,80%,-$15.13,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",10/23/2020,10/28/2020,Standard Class,Randy Bradley,Consumer,United States,Austin,Texas,Central,-155%
CA-2020-106068,RB-19330,78745,OFF-ST-10004507,$13.72,1,20%,$1.20,Office Supplies,Storage,Advantus Rolling Storage Box,10/23/2020,10/28/2020,Standard Class,Randy Bradley,Consumer,United States,Austin,Texas,Central,9%
CA-2020-106068,RB-19330,78745,TEC-AC-10002942,$55.20,1,20%,-$2.07,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,10/23/2020,10/28/2020,Standard Class,Randy Bradley,Consumer,United States,Austin,Texas,Central,-4%
CA-2020-106068,RB-19330,78745,OFF-ST-10002344,$259.14,4,20%,-$58.31,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",10/23/2020,10/28/2020,Standard Class,Randy Bradley,Consumer,United States,Austin,Texas,Central,-23%
CA-2020-100160,CB-12025,19134,OFF-LA-10002475,$29.24,5,20%,$9.87,Office Supplies,Labels,Avery 519,9/7/2020,9/11/2020,Standard Class,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,East,34%
CA-2020-100160,CB-12025,19134,OFF-PA-10003072,$15.55,3,20%,$5.44,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",9/7/2020,9/11/2020,Standard Class,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,East,35%
CA-2020-100160,CB-12025,19134,OFF-EN-10001509,$4.90,3,20%,$1.65,Office Supplies,Envelopes,Poly String Tie Envelopes,9/7/2020,9/11/2020,Standard Class,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,East,34%
CA-2019-139689,MP-17965,37620,OFF-BI-10004781,$38.09,4,70%,-$27.93,Office Supplies,Binders,GBC Wire Binding Strips,12/29/2019,1/3/2020,Standard Class,Michael Paige,Corporate,United States,Bristol,Tennessee,South,-73%
CA-2019-139689,MP-17965,37620,OFF-BI-10000145,$2.81,3,70%,-$1.97,Office Supplies,Binders,Zipper Ring Binder Pockets,12/29/2019,1/3/2020,Standard Class,Michael Paige,Corporate,United States,Bristol,Tennessee,South,-70%
CA-2018-101091,SW-20245,19140,TEC-AC-10003280,$47.98,2,20%,$0.60,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,12/5/2018,12/9/2018,Second Class,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,East,1%
CA-2018-101091,SW-20245,19140,OFF-BI-10001107,$26.06,6,70%,-$19.98,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",12/5/2018,12/9/2018,Second Class,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,East,-77%
CA-2017-126907,SM-20950,60610,OFF-PA-10000533,$15.70,3,20%,$5.10,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,11/1/2017,11/8/2017,Standard Class,Suzanne Mcnair,Corporate,United States,Chicago,Illinois,Central,33%
US-2019-164588,AP-10915,31907,OFF-AR-10003056,$12.84,3,0%,$3.72,Office Supplies,Art,Newell 341,4/16/2019,4/23/2019,Standard Class,Arthur Prichep,Consumer,United States,Columbus,Georgia,South,29%
CA-2020-115546,AH-10465,10035,TEC-PH-10002834,$539.97,3,0%,$134.99,Technology,Phones,Google Nexus 5,5/14/2020,5/18/2020,Standard Class,Amy Hunt,Consumer,United States,New York City,New York,East,25%
CA-2020-115546,AH-10465,10035,OFF-ST-10002214,$22.58,2,0%,$5.87,Office Supplies,Storage,X-Rack File for Hanging Folders,5/14/2020,5/18/2020,Standard Class,Amy Hunt,Consumer,United States,New York City,New York,East,26%
CA-2018-163587,EP-13915,3820,OFF-LA-10004484,$16.52,4,0%,$7.60,Office Supplies,Labels,Avery 476,3/14/2018,3/18/2018,Standard Class,Emily Phan,Consumer,United States,Dover,New Hampshire,East,46%
CA-2018-163587,EP-13915,3820,OFF-BI-10003091,$671.94,3,0%,$315.81,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,3/14/2018,3/18/2018,Standard Class,Emily Phan,Consumer,United States,Dover,New Hampshire,East,47%
US-2020-106131,TP-21565,80013,TEC-AC-10003027,$169.06,7,20%,-$14.79,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,1/14/2020,1/16/2020,First Class,Tracy Poddar,Corporate,United States,Aurora,Colorado,West,-9%
US-2020-106131,TP-21565,80013,OFF-ST-10003638,$168.62,9,20%,$14.75,Office Supplies,Storage,Mobile Personal File Cube,1/14/2020,1/16/2020,First Class,Tracy Poddar,Corporate,United States,Aurora,Colorado,West,9%
CA-2018-160213,AR-10825,11561,OFF-PA-10003848,$19.44,3,0%,$9.33,Office Supplies,Paper,Xerox 1997,3/8/2018,3/13/2018,Standard Class,Anthony Rawles,Corporate,United States,Long Beach,New York,East,48%
CA-2017-157924,HA-14920,91104,OFF-ST-10002352,$31.92,4,0%,$8.30,Office Supplies,Storage,Iris Project Case,10/11/2017,10/13/2017,First Class,Helen Andreada,Consumer,United States,Pasadena,California,West,26%
CA-2017-157924,HA-14920,91104,FUR-CH-10000229,$433.57,2,20%,-$65.04,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,10/11/2017,10/13/2017,First Class,Helen Andreada,Consumer,United States,Pasadena,California,West,-15%
CA-2018-100216,HJ-14875,85204,OFF-PA-10000788,$31.10,6,20%,$10.89,Office Supplies,Paper,Xerox 210,4/13/2018,4/14/2018,First Class,Heather Jas,Home Office,United States,Mesa,Arizona,West,35%
CA-2018-100216,HJ-14875,85204,OFF-PA-10002968,$54.82,3,20%,$17.82,Office Supplies,Paper,Xerox 1973,4/13/2018,4/14/2018,First Class,Heather Jas,Home Office,United States,Mesa,Arizona,West,33%
CA-2020-100601,JK-15370,93727,OFF-ST-10002486,$48.86,7,0%,$0.98,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,11/16/2020,11/20/2020,Standard Class,Jay Kimmel,Consumer,United States,Fresno,California,West,2%
CA-2019-152163,JF-15355,29203,OFF-BI-10002215,$14.20,2,0%,$6.53,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",7/1/2019,7/1/2019,Same Day,Jay Fein,Consumer,United States,Columbia,South Carolina,South,46%
CA-2019-152163,JF-15355,29203,OFF-PA-10000788,$12.96,2,0%,$6.22,Office Supplies,Paper,Xerox 210,7/1/2019,7/1/2019,Same Day,Jay Fein,Consumer,United States,Columbia,South Carolina,South,48%
CA-2019-152163,JF-15355,29203,OFF-BI-10003364,$58.34,2,0%,$28.00,Office Supplies,Binders,Binding Machine Supplies,7/1/2019,7/1/2019,Same Day,Jay Fein,Consumer,United States,Columbia,South Carolina,South,48%
CA-2018-154340,EK-13795,92704,OFF-AR-10003582,$56.30,2,0%,$15.76,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",11/29/2018,11/30/2018,First Class,Eileen Kiefer,Home Office,United States,Santa Ana,California,West,28%
CA-2017-128846,RS-19765,29203,TEC-PH-10003273,$629.95,5,0%,$163.79,Technology,Phones,AT&T TR1909W,4/7/2017,4/12/2017,Standard Class,Roland Schwarz,Corporate,United States,Columbia,South Carolina,South,26%
CA-2017-128846,RS-19765,29203,OFF-PA-10000100,$122.97,3,0%,$60.26,Office Supplies,Paper,Xerox 1945,4/7/2017,4/12/2017,Standard Class,Roland Schwarz,Corporate,United States,Columbia,South Carolina,South,49%
CA-2019-148593,BD-11320,90045,OFF-PA-10001776,$46.35,5,0%,$21.78,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",6/16/2019,6/18/2019,Second Class,Bill Donatelli,Consumer,United States,Los Angeles,California,West,47%
US-2020-119039,BF-11170,94109,OFF-BI-10004182,$14.98,9,20%,$5.43,Office Supplies,Binders,Economy Binders,3/6/2020,3/10/2020,Standard Class,Ben Ferrer,Home Office,United States,San Francisco,California,West,36%
CA-2020-128426,JK-15730,77036,OFF-BI-10000756,$4.24,5,80%,-$6.36,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,10/7/2020,10/11/2020,Standard Class,Joe Kamberova,Consumer,United States,Houston,Texas,Central,-150%
US-2020-136868,CR-12820,10035,TEC-AC-10001539,$319.96,4,0%,$115.19,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,10/6/2020,10/12/2020,Standard Class,Cyra Reiten,Home Office,United States,New York City,New York,East,36%
US-2020-136868,CR-12820,10035,OFF-PA-10002377,$17.04,3,0%,$7.67,Office Supplies,Paper,Xerox 1916,10/6/2020,10/12/2020,Standard Class,Cyra Reiten,Home Office,United States,New York City,New York,East,45%
US-2020-136868,CR-12820,10035,OFF-ST-10000991,$344.91,3,0%,$10.35,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,10/6/2020,10/12/2020,Standard Class,Cyra Reiten,Home Office,United States,New York City,New York,East,3%
CA-2019-143749,AG-10300,2038,FUR-BO-10002853,$81.94,1,0%,$20.49,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,12/5/2019,12/7/2019,First Class,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts,East,25%
CA-2019-111493,CM-12160,21215,TEC-AC-10004510,$98.16,6,0%,$9.82,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,10/21/2019,10/22/2019,First Class,Charles Mccrossin,Consumer,United States,Baltimore,Maryland,East,10%
CA-2020-112536,SG-20890,78501,OFF-BI-10003712,$6.87,7,80%,-$10.65,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5/18/2020,5/23/2020,Standard Class,Susan Gilcrest,Corporate,United States,Mcallen,Texas,Central,-155%
CA-2020-112536,SG-20890,78501,OFF-BI-10002571,$2.00,1,80%,-$3.29,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",5/18/2020,5/23/2020,Standard Class,Susan Gilcrest,Corporate,United States,Mcallen,Texas,Central,-165%
CA-2020-112536,SG-20890,78501,OFF-ST-10004835,$8.93,2,20%,$0.67,Office Supplies,Storage,Plastic Stacking Crates & Casters,5/18/2020,5/23/2020,Standard Class,Susan Gilcrest,Corporate,United States,Mcallen,Texas,Central,8%
CA-2019-157714,CS-12175,52240,OFF-PA-10004022,$9.99,1,0%,$4.50,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9/26/2019,10/1/2019,Second Class,Charles Sheldon,Corporate,United States,Iowa City,Iowa,Central,45%
CA-2020-166709,HL-15040,19711,TEC-CO-10004722,"$10,499.97",3,0%,"$5,039.99",Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,11/17/2020,11/22/2020,Standard Class,Hunter Lopez,Consumer,United States,Newark,Delaware,East,48%
CA-2018-129392,DM-13015,77070,OFF-PA-10004248,$21.12,5,20%,$6.60,Office Supplies,Paper,Xerox 1990,7/8/2018,7/8/2018,Same Day,Darrin Martin,Consumer,United States,Houston,Texas,Central,31%
CA-2018-150875,HK-14890,83704,FUR-TA-10000577,$696.42,2,0%,$160.18,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,11/16/2018,11/20/2018,Standard Class,Heather Kirkland,Corporate,United States,Boise,Idaho,West,23%
CA-2018-150875,HK-14890,83704,TEC-PH-10001254,$304.78,3,20%,$22.86,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,11/16/2018,11/20/2018,Standard Class,Heather Kirkland,Corporate,United States,Boise,Idaho,West,8%
CA-2018-154200,BG-11740,92105,OFF-AR-10001044,$51.98,2,0%,$15.07,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",6/18/2018,6/22/2018,Standard Class,Bruce Geld,Consumer,United States,San Diego,California,West,29%
CA-2019-124233,CK-12595,90032,FUR-FU-10002597,$24.70,5,0%,$10.37,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",4/8/2019,4/14/2019,Standard Class,Clytie Kelty,Consumer,United States,Los Angeles,California,West,42%
US-2018-134271,RF-19735,10024,OFF-LA-10004093,$21.93,3,0%,$10.31,Office Supplies,Labels,Avery 486,4/18/2018,4/23/2018,Second Class,Roland Fjeld,Consumer,United States,New York City,New York,East,47%
US-2019-161683,CJ-12010,19134,OFF-AP-10000179,$394.82,4,20%,$93.77,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,12/3/2019,12/8/2019,Standard Class,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,East,24%
US-2019-161683,CJ-12010,19134,OFF-BI-10001072,$18.19,4,70%,-$14.55,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",12/3/2019,12/8/2019,Standard Class,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,East,-80%
CA-2018-143105,MA-17560,10024,OFF-LA-10004093,$7.31,1,0%,$3.44,Office Supplies,Labels,Avery 486,12/10/2018,12/10/2018,Same Day,Matt Abelman,Home Office,United States,New York City,New York,East,47%
CA-2018-143105,MA-17560,10024,TEC-CO-10002095,$799.98,2,20%,$250.00,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,12/10/2018,12/10/2018,Same Day,Matt Abelman,Home Office,United States,New York City,New York,East,31%
CA-2018-143105,MA-17560,10024,OFF-PA-10002713,$41.28,6,0%,$18.99,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",12/10/2018,12/10/2018,Same Day,Matt Abelman,Home Office,United States,New York City,New York,East,46%
CA-2018-143105,MA-17560,10024,OFF-PA-10002254,$184.66,7,0%,$84.94,Office Supplies,Paper,Xerox 1883,12/10/2018,12/10/2018,Same Day,Matt Abelman,Home Office,United States,New York City,New York,East,46%
CA-2017-145387,AM-10705,2920,OFF-AR-10001683,$49.25,5,0%,$18.72,Office Supplies,Art,Lumber Crayons,10/31/2017,11/2/2017,Second Class,Anne Mcfarland,Consumer,United States,Cranston,Rhode Island,East,38%
CA-2017-145387,AM-10705,2920,OFF-PA-10002195,$10.16,2,0%,$4.78,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",10/31/2017,11/2/2017,Second Class,Anne Mcfarland,Consumer,United States,Cranston,Rhode Island,East,47%
CA-2017-145387,AM-10705,2920,FUR-FU-10002364,$14.76,2,0%,$4.28,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",10/31/2017,11/2/2017,Second Class,Anne Mcfarland,Consumer,United States,Cranston,Rhode Island,East,29%
CA-2017-145387,AM-10705,2920,OFF-BI-10004001,$34.08,2,0%,$15.68,Office Supplies,Binders,GBC Recycled VeloBinder Covers,10/31/2017,11/2/2017,Second Class,Anne Mcfarland,Consumer,United States,Cranston,Rhode Island,East,46%
CA-2017-145387,AM-10705,2920,FUR-FU-10000023,$17.67,3,0%,$7.77,Furniture,Furnishings,Eldon Wave Desk Accessories,10/31/2017,11/2/2017,Second Class,Anne Mcfarland,Consumer,United States,Cranston,Rhode Island,East,44%
CA-2017-145387,AM-10705,2920,FUR-CH-10002320,"$1,604.90",5,0%,$481.47,Furniture,Chairs,Hon Pagoda Stacking Chairs,10/31/2017,11/2/2017,Second Class,Anne Mcfarland,Consumer,United States,Cranston,Rhode Island,East,30%
CA-2017-145387,AM-10705,2920,FUR-TA-10003238,$385.69,1,30%,-$60.61,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",10/31/2017,11/2/2017,Second Class,Anne Mcfarland,Consumer,United States,Cranston,Rhode Island,East,-16%
CA-2020-109715,AH-10585,60623,OFF-PA-10004965,$15.98,2,20%,$5.00,Office Supplies,Paper,Xerox 1921,12/9/2020,12/14/2020,Standard Class,Angele Hood,Consumer,United States,Chicago,Illinois,Central,31%
CA-2017-166457,PF-19120,40475,OFF-PA-10003016,$9.42,3,0%,$4.24,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",5/5/2017,5/9/2017,Second Class,Peter Fuller,Consumer,United States,Richmond,Kentucky,South,45%
CA-2017-166457,PF-19120,40475,OFF-AR-10003651,$6.56,2,0%,$1.90,Office Supplies,Art,Newell 350,5/5/2017,5/9/2017,Second Class,Peter Fuller,Consumer,United States,Richmond,Kentucky,South,29%
CA-2017-166457,PF-19120,40475,OFF-PA-10001363,$24.56,2,0%,$11.54,Office Supplies,Paper,Xerox 1933,5/5/2017,5/9/2017,Second Class,Peter Fuller,Consumer,United States,Richmond,Kentucky,South,47%
CA-2019-164637,RD-19480,46544,OFF-BI-10003876,$128.40,3,0%,$64.20,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",3/4/2019,3/8/2019,Standard Class,Rick Duston,Consumer,United States,Mishawaka,Indiana,Central,50%
CA-2017-103590,JL-15505,10550,OFF-EN-10004007,$62.28,4,0%,$29.27,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,11/30/2017,12/4/2017,Standard Class,Jeremy Lonsdale,Consumer,United States,Mount Vernon,New York,East,47%
CA-2018-111234,AB-10600,90004,OFF-LA-10002271,$9.24,3,0%,$4.44,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,2/18/2018,2/22/2018,Standard Class,Ann Blume,Corporate,United States,Los Angeles,California,West,48%
CA-2020-149881,NC-18535,94110,FUR-BO-10003894,$482.66,8,15%,$85.18,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",4/1/2020,4/3/2020,First Class,Nick Crebassa,Corporate,United States,San Francisco,California,West,18%
CA-2020-149881,NC-18535,94110,TEC-MA-10000418,"$4,799.98",2,20%,$360.00,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4/1/2020,4/3/2020,First Class,Nick Crebassa,Corporate,United States,San Francisco,California,West,8%
CA-2020-134565,TB-21400,98103,OFF-PA-10004243,$37.94,2,0%,$18.21,Office Supplies,Paper,Xerox 1939,6/11/2020,6/13/2020,Second Class,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,48%
CA-2020-134565,TB-21400,98103,OFF-BI-10001759,$18.29,6,20%,$6.63,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6/11/2020,6/13/2020,Second Class,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,36%
CA-2020-134565,TB-21400,98103,TEC-MA-10001570,$385.80,5,20%,$130.21,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,6/11/2020,6/13/2020,Second Class,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,34%
CA-2020-134565,TB-21400,98103,OFF-ST-10004804,$102.96,2,0%,$1.03,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",6/11/2020,6/13/2020,Second Class,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,1%
CA-2020-134565,TB-21400,98103,FUR-BO-10001519,$174.42,3,0%,$41.86,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,6/11/2020,6/13/2020,Second Class,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,24%
CA-2019-108644,SJ-20215,62301,OFF-BI-10000343,$1.96,2,80%,-$3.24,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",9/30/2019,10/3/2019,First Class,Sarah Jordon,Consumer,United States,Quincy,Illinois,Central,-165%
US-2017-102631,EB-13840,60623,FUR-FU-10003930,$94.43,3,60%,-$42.49,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,12/13/2017,12/17/2017,Standard Class,Ellis Ballard,Corporate,United States,Chicago,Illinois,Central,-45%
CA-2020-120327,WB-21850,50322,OFF-FA-10004854,$45.92,4,0%,$21.58,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",11/11/2020,11/16/2020,Standard Class,William Brown,Consumer,United States,Urbandale,Iowa,Central,47%
CA-2018-154970,SR-20740,98103,FUR-CH-10003396,$61.58,1,20%,-$6.93,Furniture,Chairs,Global Deluxe Steno Chair,1/5/2018,1/10/2018,Standard Class,Steven Roelle,Home Office,United States,Seattle,Washington,West,-11%
CA-2019-113803,VG-21805,47374,OFF-PA-10001994,$22.48,1,0%,$10.34,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",3/24/2019,3/26/2019,First Class,Vivek Grady,Corporate,United States,Richmond,Indiana,Central,46%
CA-2020-100223,LS-16945,75220,FUR-FU-10003601,$332.03,9,60%,-$348.63,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",7/5/2020,7/10/2020,Standard Class,Linda Southworth,Corporate,United States,Dallas,Texas,Central,-105%
CA-2020-100223,LS-16945,75220,OFF-BI-10003429,$11.39,9,80%,-$17.66,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",7/5/2020,7/10/2020,Standard Class,Linda Southworth,Corporate,United States,Dallas,Texas,Central,-155%
CA-2020-100223,LS-16945,75220,OFF-PA-10000232,$15.55,3,20%,$5.64,Office Supplies,Paper,Xerox 1975,7/5/2020,7/10/2020,Standard Class,Linda Southworth,Corporate,United States,Dallas,Texas,Central,36%
CA-2020-100223,LS-16945,75220,OFF-PA-10002195,$31.10,6,20%,$11.28,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",7/5/2020,7/10/2020,Standard Class,Linda Southworth,Corporate,United States,Dallas,Texas,Central,36%
CA-2020-100223,LS-16945,75220,OFF-BI-10004492,$6.32,1,80%,-$10.42,Office Supplies,Binders,Tuf-Vin Binders,7/5/2020,7/10/2020,Standard Class,Linda Southworth,Corporate,United States,Dallas,Texas,Central,-165%
CA-2017-168823,MA-17560,19143,OFF-PA-10004000,$11.35,3,20%,$4.12,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",9/21/2017,9/24/2017,First Class,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,East,36%
CA-2017-168823,MA-17560,19143,OFF-LA-10004425,$20.81,9,20%,$7.02,Office Supplies,Labels,Staple-on labels,9/21/2017,9/24/2017,First Class,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,East,34%
CA-2019-162404,NF-18475,61107,OFF-BI-10000948,$11.42,4,80%,-$18.84,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",7/23/2019,7/27/2019,Standard Class,Neil Französisch,Home Office,United States,Rockford,Illinois,Central,-165%
CA-2020-104024,MD-17860,19134,OFF-AR-10001972,$9.41,7,20%,$0.71,Office Supplies,Art,Newell 323,8/29/2020,9/3/2020,Second Class,Michael Dominguez,Corporate,United States,Philadelphia,Pennsylvania,East,8%
CA-2020-147144,MZ-17335,98105,OFF-AR-10004587,$19.83,1,0%,$5.95,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",3/26/2020,3/28/2020,First Class,Maria Zettner,Home Office,United States,Seattle,Washington,West,30%
CA-2020-158673,KB-16600,49505,OFF-PA-10000994,$209.70,2,0%,$100.66,Office Supplies,Paper,Xerox 1915,12/29/2020,1/4/2021,Standard Class,Ken Brennan,Corporate,United States,Grand Rapids,Michigan,Central,48%
CA-2017-133704,MA-17995,90004,OFF-AP-10001366,$43.92,4,0%,$11.86,Office Supplies,Appliances,Staple holder,9/20/2017,9/26/2017,Standard Class,Michelle Arnett,Home Office,United States,Los Angeles,California,West,27%
CA-2017-133704,MA-17995,90004,OFF-BI-10001636,$20.23,3,20%,$6.58,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,9/20/2017,9/26/2017,Standard Class,Michelle Arnett,Home Office,United States,Los Angeles,California,West,33%
CA-2019-159142,ME-17320,22153,TEC-PH-10001448,$149.97,3,0%,$6.00,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,4/4/2019,4/5/2019,First Class,Maria Etezadi,Home Office,United States,Springfield,Virginia,South,4%
CA-2019-159142,ME-17320,22153,OFF-PA-10001776,$27.81,3,0%,$13.07,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",4/4/2019,4/5/2019,First Class,Maria Etezadi,Home Office,United States,Springfield,Virginia,South,47%
CA-2017-138436,JD-15895,90036,TEC-AC-10002323,$66.30,3,0%,$8.62,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,3/26/2017,3/30/2017,Standard Class,Jonathan Doherty,Corporate,United States,Los Angeles,California,West,13%
CA-2020-117702,LS-16975,21215,OFF-AR-10004582,$1.64,1,0%,$0.74,Office Supplies,Art,BIC Brite Liner Grip Highlighters,11/28/2020,12/4/2020,Standard Class,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,East,45%
CA-2020-117702,LS-16975,21215,FUR-FU-10000576,"$1,049.20",5,0%,$272.79,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,11/28/2020,12/4/2020,Standard Class,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,East,26%
CA-2020-117702,LS-16975,21215,FUR-FU-10004270,$20.90,5,0%,$7.52,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",11/28/2020,12/4/2020,Standard Class,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,East,36%
CA-2019-157336,SJ-20500,6824,OFF-BI-10004236,$88.08,6,0%,$40.52,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",12/1/2019,12/5/2019,Second Class,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,East,46%
CA-2019-157336,SJ-20500,6824,FUR-CH-10004997,$751.92,4,0%,$150.38,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,12/1/2019,12/5/2019,Second Class,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,East,20%
CA-2017-168130,BS-11365,10011,FUR-CH-10000988,$887.10,7,10%,$177.42,Furniture,Chairs,Hon Olson Stacker Stools,9/19/2017,9/19/2017,Same Day,Bill Shonely,Corporate,United States,New York City,New York,East,20%
CA-2018-155068,RA-19285,33801,TEC-PH-10004897,$55.94,7,20%,-$13.29,Technology,Phones,Mediabridge Sport Armband iPhone 5s,10/23/2018,10/23/2018,Same Day,Ralph Arnett,Consumer,United States,Lakeland,Florida,South,-24%
CA-2018-155068,RA-19285,33801,OFF-AR-10002656,$10.69,2,20%,$2.27,Office Supplies,Art,Sanford Liquid Accent Highlighters,10/23/2018,10/23/2018,Same Day,Ralph Arnett,Consumer,United States,Lakeland,Florida,South,21%
CA-2018-155068,RA-19285,33801,TEC-PH-10004924,$11.82,2,20%,$1.03,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",10/23/2018,10/23/2018,Same Day,Ralph Arnett,Consumer,United States,Lakeland,Florida,South,9%
CA-2020-163160,TS-21610,61032,OFF-PA-10003127,$63.31,3,20%,$20.58,Office Supplies,Paper,Easy-staple paper,10/13/2020,10/16/2020,First Class,Troy Staebel,Consumer,United States,Freeport,Illinois,Central,33%
